"timestamp","segment","speed_kmph","lon1","lat1","lon2","lat2","freeFlowSpeed","currentSpeed"
2025-05-02 06:00:00,"Segment_4",49.7,76.859768,43.201858,76.862948,43.205458,59.3114034658158,49.7
2025-05-02 06:00:00,"Segment_5",48.6,76.937853,43.215431,76.938879,43.219669,59.0316267239861,48.6
2025-05-02 06:00:00,"Segment_6",53.9,76.959628,43.256407,76.96125,43.258768,65.5795912086964,53.9
2025-05-02 06:00:00,"Segment_7",46.8,76.887319,43.267005,76.888706,43.268376,52.2316780362837,46.8
2025-05-02 06:00:00,"Segment_8",51.6,76.940745,43.259325,76.944664,43.263554,60.0809389946424,51.6
2025-05-02 06:00:00,"Segment_9",50,77.014623,43.237536,77.017831,43.24005,57.6114623248577,50
2025-05-02 06:00:00,"Segment_10",48.6,76.943704,43.258058,76.947013,43.262505,56.8406961854082,48.6
2025-05-02 06:00:00,"Segment_11",46.1,76.829165,43.24932,76.831323,43.251232,56.8324106848613,46.1
2025-05-02 06:00:00,"Segment_12",48.4,76.866558,43.205585,76.86867,43.206989,55.5606903703697,48.4
2025-05-02 06:00:00,"Segment_13",50.9,76.892966,43.244498,76.894804,43.246979,59.2906199013535,50.9
2025-05-02 06:00:00,"Segment_14",50.6,77.007331,43.218688,77.010768,43.22228,62.0125673938636,50.6
2025-05-02 06:00:00,"Segment_15",60.5,76.965825,43.21198,76.968343,43.213634,70.3450768386712,60.5
2025-05-02 06:00:00,"Segment_16",56.7,76.948,43.269267,76.951738,43.272495,71.5127231262764,56.7
2025-05-02 06:00:00,"Segment_17",56.5,76.9752,43.259,76.976328,43.260916,64.6478769373614,56.5
2025-05-02 06:00:00,"Segment_18",56.7,76.873548,43.222082,76.87832,43.223926,62.8365017816797,56.7
2025-05-02 06:00:00,"Segment_19",55.9,76.882936,43.261346,76.885519,43.264968,63.1968086673133,55.9
2025-05-02 06:00:00,"Segment_20",47.9,76.91177,43.264018,76.913757,43.266078,54.821930237757,47.9
2025-05-02 06:00:00,"Segment_21",60.7,76.872548,43.239296,76.877139,43.242634,73.5948891198961,60.7
2025-05-02 06:00:00,"Segment_22",56.5,76.863864,43.227958,76.866902,43.232948,64.8953897072468,56.5
2025-05-02 06:00:00,"Segment_23",58.8,76.829423,43.206364,76.832933,43.207803,71.4138366358168,58.8
2025-05-02 06:00:00,"Segment_24",50.5,76.904432,43.255446,76.906958,43.2567,58.0163934113225,50.5
2025-05-02 06:00:00,"Segment_25",53.1,76.925823,43.269728,76.930266,43.274612,65.2661248017289,53.1
2025-05-02 06:00:00,"Segment_26",64.5,76.964144,43.200804,76.967292,43.204531,73.6698265729006,64.5
2025-05-02 06:00:00,"Segment_27",53.4,76.948192,43.218678,76.950931,43.220124,67.4081912659854,53.4
2025-05-02 06:00:00,"Segment_28",56.2,77.010763,43.231761,77.012817,43.236264,69.1313097604271,56.2
2025-05-02 06:00:00,"Segment_29",56.5,76.85573,43.235041,76.860212,43.239692,65.8404889550526,56.5
2025-05-02 06:00:00,"Segment_30",57.7,76.94779,43.220891,76.949401,43.224327,71.6049701863574,57.7
2025-05-02 06:00:00,"Segment_31",53,76.927876,43.253376,76.930997,43.257491,58.5694824337959,53
2025-05-02 06:00:00,"Segment_32",54.4,76.884831,43.20004,76.889547,43.201118,64.521399885118,54.4
2025-05-02 06:00:00,"Segment_33",49.8,76.986333,43.261511,76.987565,43.263741,61.8739856214076,49.8
2025-05-02 06:00:00,"Segment_34",47.7,77.00939,43.261461,77.012334,43.262804,60.2401269295206,47.7
2025-05-02 06:00:00,"Segment_35",55.6,76.97212,43.204845,76.973634,43.208908,67.3862066236511,55.6
2025-05-02 06:00:00,"Segment_36",58,76.929961,43.23327,76.934451,43.23533,69.2877697403543,58
2025-05-02 06:00:00,"Segment_37",52,76.86236,43.22962,76.86628,43.232777,61.2785284349695,52
2025-05-02 06:00:00,"Segment_38",47.7,76.882343,43.214081,76.885943,43.219062,56.8037168630026,47.7
2025-05-02 06:00:00,"Segment_39",56.4,76.923515,43.230667,76.925414,43.232151,71.5452430455387,56.4
2025-05-02 06:00:00,"Segment_40",63.3,76.937662,43.223666,76.939543,43.225586,76.9735019214917,63.3
2025-05-02 06:10:00,"Segment_1",49.5,76.825002,43.24476,76.826895,43.24686,55.2768712771358,49.5
2025-05-02 06:10:00,"Segment_2",49.6,76.95534,43.251553,76.956688,43.256122,63.9978817051649,49.6
2025-05-02 06:10:00,"Segment_3",49.3,76.825959,43.229535,76.82898,43.23141,60.1099429804739,49.3
2025-05-02 06:10:00,"Segment_4",50.6,76.859768,43.201858,76.862948,43.205458,55.7621945527289,50.6
2025-05-02 06:10:00,"Segment_5",49.5,76.937853,43.215431,76.938879,43.219669,61.0862833782798,49.5
2025-05-02 06:10:00,"Segment_6",45.6,76.959628,43.256407,76.96125,43.258768,50.6438245784864,45.6
2025-05-02 06:10:00,"Segment_7",56.1,76.887319,43.267005,76.888706,43.268376,72.0184078681888,56.1
2025-05-02 06:10:00,"Segment_8",49.5,76.940745,43.259325,76.944664,43.263554,56.9623367063468,49.5
2025-05-02 06:10:00,"Segment_9",47.3,77.014623,43.237536,77.017831,43.24005,61.4233916548407,47.3
2025-05-02 06:10:00,"Segment_10",60.4,76.943704,43.258058,76.947013,43.262505,75.7361407099292,60.4
2025-05-02 06:10:00,"Segment_11",53.7,76.829165,43.24932,76.831323,43.251232,68.8295722350804,53.7
2025-05-02 06:10:00,"Segment_12",55.3,76.866558,43.205585,76.86867,43.206989,66.0492389631318,55.3
2025-05-02 06:10:00,"Segment_13",49.1,76.892966,43.244498,76.894804,43.246979,59.0519630679442,49.1
2025-05-02 06:10:00,"Segment_14",51.4,77.007331,43.218688,77.010768,43.22228,60.9801814261917,51.4
2025-05-02 06:10:00,"Segment_15",54.4,76.965825,43.21198,76.968343,43.213634,67.6661297576129,54.4
2025-05-02 06:10:00,"Segment_16",59,76.948,43.269267,76.951738,43.272495,68.8459395044018,59
2025-05-02 06:10:00,"Segment_17",55.1,76.9752,43.259,76.976328,43.260916,71.2025092025287,55.1
2025-05-02 06:10:00,"Segment_18",52.7,76.873548,43.222082,76.87832,43.223926,64.5512970462022,52.7
2025-05-02 06:10:00,"Segment_19",44.9,76.882936,43.261346,76.885519,43.264968,52.0774018204305,44.9
2025-05-02 06:10:00,"Segment_20",59.8,76.91177,43.264018,76.913757,43.266078,76.0018707492482,59.8
2025-05-02 06:10:00,"Segment_21",60.1,76.872548,43.239296,76.877139,43.242634,70.7972705410235,60.1
2025-05-02 06:10:00,"Segment_22",57.5,76.863864,43.227958,76.866902,43.232948,68.0196941852337,57.5
2025-05-02 06:10:00,"Segment_23",45.5,76.829423,43.206364,76.832933,43.207803,50.9586974366335,45.5
2025-05-02 06:10:00,"Segment_24",49,76.904432,43.255446,76.906958,43.2567,60.0005770868622,49
2025-05-02 06:10:00,"Segment_25",61.6,76.925823,43.269728,76.930266,43.274612,69.1260826886445,61.6
2025-05-02 06:10:00,"Segment_26",42.4,76.964144,43.200804,76.967292,43.204531,48.9104910483211,42.4
2025-05-02 06:10:00,"Segment_27",60.9,76.948192,43.218678,76.950931,43.220124,69.5757911316538,60.9
2025-05-02 06:10:00,"Segment_28",48.3,77.010763,43.231761,77.012817,43.236264,60.1362916024681,48.3
2025-05-02 06:10:00,"Segment_29",60.8,76.85573,43.235041,76.860212,43.239692,67.8027883033454,60.8
2025-05-02 06:10:00,"Segment_30",52.3,76.94779,43.220891,76.949401,43.224327,67.3511672937172,52.3
2025-05-02 06:10:00,"Segment_31",53.9,76.927876,43.253376,76.930997,43.257491,65.5052601583069,53.9
2025-05-02 06:10:00,"Segment_32",42.2,76.884831,43.20004,76.889547,43.201118,50.3464203388337,42.2
2025-05-02 06:10:00,"Segment_33",51.5,76.986333,43.261511,76.987565,43.263741,66.2102187787648,51.5
2025-05-02 06:10:00,"Segment_34",51.4,77.00939,43.261461,77.012334,43.262804,58.2341305715591,51.4
2025-05-02 06:10:00,"Segment_35",52.3,76.97212,43.204845,76.973634,43.208908,58.8410067471815,52.3
2025-05-02 06:10:00,"Segment_36",51.4,76.929961,43.23327,76.934451,43.23533,64.4869333077874,51.4
2025-05-02 06:10:00,"Segment_37",58.1,76.86236,43.22962,76.86628,43.232777,64.0975771822501,58.1
2025-05-02 06:10:00,"Segment_38",48.1,76.882343,43.214081,76.885943,43.219062,53.9709288002784,48.1
2025-05-02 06:10:00,"Segment_39",48.2,76.923515,43.230667,76.925414,43.232151,59.2711850826722,48.2
2025-05-02 06:10:00,"Segment_40",63,76.937662,43.223666,76.939543,43.225586,70.6002824169584,63
2025-05-02 06:20:00,"Segment_1",56.5,76.825002,43.24476,76.826895,43.24686,64.1361771642696,56.5
2025-05-02 06:20:00,"Segment_2",48.1,76.95534,43.251553,76.956688,43.256122,55.3365946969483,48.1
2025-05-02 06:20:00,"Segment_3",48.1,76.825959,43.229535,76.82898,43.23141,53.7491408470925,48.1
2025-05-02 06:20:00,"Segment_4",51.6,76.859768,43.201858,76.862948,43.205458,62.3585281100683,51.6
2025-05-02 06:20:00,"Segment_5",60.1,76.937853,43.215431,76.938879,43.219669,71.2731337709399,60.1
2025-05-02 06:20:00,"Segment_6",49.1,76.959628,43.256407,76.96125,43.258768,57.8879825697001,49.1
2025-05-02 06:20:00,"Segment_7",51.8,76.887319,43.267005,76.888706,43.268376,65.3720584201999,51.8
2025-05-02 06:20:00,"Segment_8",54.3,76.940745,43.259325,76.944664,43.263554,60.2005008622538,54.3
2025-05-02 06:20:00,"Segment_9",53.9,77.014623,43.237536,77.017831,43.24005,60.5272830226691,53.9
2025-05-02 06:20:00,"Segment_10",49.1,76.943704,43.258058,76.947013,43.262505,56.5403609846206,49.1
2025-05-02 06:20:00,"Segment_11",48.4,76.829165,43.24932,76.831323,43.251232,56.4841972794011,48.4
2025-05-02 06:20:00,"Segment_12",58.4,76.866558,43.205585,76.86867,43.206989,73.283826661557,58.4
2025-05-02 06:20:00,"Segment_13",47,76.892966,43.244498,76.894804,43.246979,57.2309753794223,47
2025-05-02 06:20:00,"Segment_14",54.3,77.007331,43.218688,77.010768,43.22228,68.4394114892185,54.3
2025-05-02 06:20:00,"Segment_15",56.4,76.965825,43.21198,76.968343,43.213634,68.9958385020867,56.4
2025-05-02 06:20:00,"Segment_16",55.8,76.948,43.269267,76.951738,43.272495,68.9838980975747,55.8
2025-05-02 06:20:00,"Segment_17",45.6,76.9752,43.259,76.976328,43.260916,52.2440480586514,45.6
2025-05-02 06:20:00,"Segment_18",50.8,76.873548,43.222082,76.87832,43.223926,62.4381065179966,50.8
2025-05-02 06:20:00,"Segment_19",58.2,76.882936,43.261346,76.885519,43.264968,68.3313278656919,58.2
2025-05-02 06:20:00,"Segment_20",51,76.91177,43.264018,76.913757,43.266078,62.3033014893998,51
2025-05-02 06:20:00,"Segment_21",56.4,76.872548,43.239296,76.877139,43.242634,69.8819056765549,56.4
2025-05-02 06:20:00,"Segment_22",49.9,76.863864,43.227958,76.866902,43.232948,58.5209961080272,49.9
2025-05-02 06:20:00,"Segment_23",61.5,76.829423,43.206364,76.832933,43.207803,77.3871710343054,61.5
2025-05-02 06:20:00,"Segment_24",58,76.904432,43.255446,76.906958,43.2567,72.9450595976785,58
2025-05-02 06:20:00,"Segment_25",56.7,76.925823,43.269728,76.930266,43.274612,65.0383338717185,56.7
2025-05-02 06:20:00,"Segment_26",57.4,76.964144,43.200804,76.967292,43.204531,71.3757667620014,57.4
2025-05-02 06:20:00,"Segment_27",57.6,76.948192,43.218678,76.950931,43.220124,65.5517099145055,57.6
2025-05-02 06:20:00,"Segment_28",50.2,77.010763,43.231761,77.012817,43.236264,62.8580201469548,50.2
2025-05-02 06:20:00,"Segment_29",47.6,76.85573,43.235041,76.860212,43.239692,55.8837567166798,47.6
2025-05-02 06:20:00,"Segment_30",50.5,76.94779,43.220891,76.949401,43.224327,58.0937464881921,50.5
2025-05-02 06:20:00,"Segment_31",53.1,76.927876,43.253376,76.930997,43.257491,60.5627616214799,53.1
2025-05-02 06:20:00,"Segment_32",55.9,76.884831,43.20004,76.889547,43.201118,67.0687991816038,55.9
2025-05-02 06:20:00,"Segment_33",60.3,76.986333,43.261511,76.987565,43.263741,78.1936801868398,60.3
2025-05-02 06:20:00,"Segment_34",56.1,77.00939,43.261461,77.012334,43.262804,62.0904521929845,56.1
2025-05-02 06:20:00,"Segment_35",61.4,76.97212,43.204845,76.973634,43.208908,79.8063517210912,61.4
2025-05-02 06:20:00,"Segment_36",43.7,76.929961,43.23327,76.934451,43.23533,48.210124006914,43.7
2025-05-02 06:20:00,"Segment_37",44.5,76.86236,43.22962,76.86628,43.232777,53.0698834813666,44.5
2025-05-02 06:20:00,"Segment_38",59.8,76.882343,43.214081,76.885943,43.219062,71.1866996592842,59.8
2025-05-02 06:20:00,"Segment_39",49.5,76.923515,43.230667,76.925414,43.232151,55.3254736399977,49.5
2025-05-02 06:20:00,"Segment_40",45.9,76.937662,43.223666,76.939543,43.225586,52.2524085452361,45.9
2025-05-02 06:30:00,"Segment_1",52.8,76.825002,43.24476,76.826895,43.24686,66.6788485264778,52.8
2025-05-02 06:30:00,"Segment_2",52.5,76.95534,43.251553,76.956688,43.256122,60.3995863540331,52.5
2025-05-02 06:30:00,"Segment_3",47.6,76.825959,43.229535,76.82898,43.23141,55.460091371946,47.6
2025-05-02 06:30:00,"Segment_4",52.9,76.859768,43.201858,76.862948,43.205458,62.1849928430934,52.9
2025-05-02 06:30:00,"Segment_5",55.7,76.937853,43.215431,76.938879,43.219669,63.3795621087821,55.7
2025-05-02 06:30:00,"Segment_6",58.2,76.959628,43.256407,76.96125,43.258768,72.5864929541666,58.2
2025-05-02 06:30:00,"Segment_7",50,76.887319,43.267005,76.888706,43.268376,56.458001404535,50
2025-05-02 06:30:00,"Segment_8",56.2,76.940745,43.259325,76.944664,43.263554,69.287576072244,56.2
2025-05-02 06:30:00,"Segment_9",48.7,77.014623,43.237536,77.017831,43.24005,61.1599226658745,48.7
2025-05-02 06:30:00,"Segment_10",49.4,76.943704,43.258058,76.947013,43.262505,63.0292136265058,49.4
2025-05-02 06:30:00,"Segment_11",44.1,76.829165,43.24932,76.831323,43.251232,49.3209995567892,44.1
2025-05-02 06:30:00,"Segment_12",51.8,76.866558,43.205585,76.86867,43.206989,57.4325567305367,51.8
2025-05-02 06:30:00,"Segment_13",58.2,76.892966,43.244498,76.894804,43.246979,64.4833864539676,58.2
2025-05-02 06:30:00,"Segment_14",51.9,77.007331,43.218688,77.010768,43.22228,64.1241205932666,51.9
2025-05-02 06:30:00,"Segment_15",56.6,76.965825,43.21198,76.968343,43.213634,65.9350189056993,56.6
2025-05-02 06:30:00,"Segment_16",51.2,76.948,43.269267,76.951738,43.272495,64.9445393395424,51.2
2025-05-02 06:30:00,"Segment_17",49.6,76.9752,43.259,76.976328,43.260916,59.7623308826238,49.6
2025-05-02 06:30:00,"Segment_18",51.7,76.873548,43.222082,76.87832,43.223926,65.8459021458775,51.7
2025-05-02 06:30:00,"Segment_19",50.2,76.882936,43.261346,76.885519,43.264968,63.0474162355904,50.2
2025-05-02 06:30:00,"Segment_20",55,76.91177,43.264018,76.913757,43.266078,69.9582530802581,55
2025-05-02 06:30:00,"Segment_21",47.5,76.872548,43.239296,76.877139,43.242634,61.1386768745724,47.5
2025-05-02 06:30:00,"Segment_22",53.5,76.863864,43.227958,76.866902,43.232948,62.5022542508319,53.5
2025-05-02 06:30:00,"Segment_23",58.3,76.829423,43.206364,76.832933,43.207803,70.7359933242574,58.3
2025-05-02 06:30:00,"Segment_24",42.6,76.904432,43.255446,76.906958,43.2567,52.3207263136748,42.6
2025-05-02 06:30:00,"Segment_25",45.7,76.925823,43.269728,76.930266,43.274612,51.0384262847621,45.7
2025-05-02 06:30:00,"Segment_26",53.2,76.964144,43.200804,76.967292,43.204531,64.4744194930233,53.2
2025-05-02 06:30:00,"Segment_27",49.6,76.948192,43.218678,76.950931,43.220124,60.988183208108,49.6
2025-05-02 06:30:00,"Segment_28",51.9,77.010763,43.231761,77.012817,43.236264,67.0238099413365,51.9
2025-05-02 06:30:00,"Segment_29",53.8,76.85573,43.235041,76.860212,43.239692,68.3752148545627,53.8
2025-05-02 06:30:00,"Segment_30",45.8,76.94779,43.220891,76.949401,43.224327,57.6276318326034,45.8
2025-05-02 06:30:00,"Segment_31",50.5,76.927876,43.253376,76.930997,43.257491,57.7320541743888,50.5
2025-05-02 06:30:00,"Segment_32",55.3,76.884831,43.20004,76.889547,43.201118,63.0115847241133,55.3
2025-05-02 06:30:00,"Segment_33",51.6,76.986333,43.261511,76.987565,43.263741,58.7083306221105,51.6
2025-05-02 06:30:00,"Segment_34",52.3,77.00939,43.261461,77.012334,43.262804,64.1696843695175,52.3
2025-05-02 06:30:00,"Segment_35",63.3,76.97212,43.204845,76.973634,43.208908,75.8674250037828,63.3
2025-05-02 06:30:00,"Segment_36",54.2,76.929961,43.23327,76.934451,43.23533,61.6508724707644,54.2
2025-05-02 06:30:00,"Segment_37",47.3,76.86236,43.22962,76.86628,43.232777,60.9051349385083,47.3
2025-05-02 06:30:00,"Segment_38",63.4,76.882343,43.214081,76.885943,43.219062,78.7624551145826,63.4
2025-05-02 06:30:00,"Segment_39",48.3,76.923515,43.230667,76.925414,43.232151,59.5654191016545,48.3
2025-05-02 06:30:00,"Segment_40",52.2,76.937662,43.223666,76.939543,43.225586,65.9673464256618,52.2
2025-05-02 06:40:00,"Segment_1",56.9,76.825002,43.24476,76.826895,43.24686,71.2123837904772,56.9
2025-05-02 06:40:00,"Segment_2",46.2,76.95534,43.251553,76.956688,43.256122,52.3570541156922,46.2
2025-05-02 06:40:00,"Segment_3",50.1,76.825959,43.229535,76.82898,43.23141,55.9679462352349,50.1
2025-05-02 06:40:00,"Segment_4",55.7,76.859768,43.201858,76.862948,43.205458,64.8219999550749,55.7
2025-05-02 06:40:00,"Segment_5",48.5,76.937853,43.215431,76.938879,43.219669,61.8832552687265,48.5
2025-05-02 06:40:00,"Segment_6",61.5,76.959628,43.256407,76.96125,43.258768,76.4953080508858,61.5
2025-05-02 06:40:00,"Segment_7",50,76.887319,43.267005,76.888706,43.268376,56.8223140784539,50
2025-05-02 06:40:00,"Segment_8",54.5,76.940745,43.259325,76.944664,43.263554,66.3166645514313,54.5
2025-05-02 06:40:00,"Segment_9",51.2,77.014623,43.237536,77.017831,43.24005,60.7269612145424,51.2
2025-05-02 06:40:00,"Segment_10",48.6,76.943704,43.258058,76.947013,43.262505,54.8165821929742,48.6
2025-05-02 06:40:00,"Segment_11",56.7,76.829165,43.24932,76.831323,43.251232,65.2704515829776,56.7
2025-05-02 06:40:00,"Segment_12",51.1,76.866558,43.205585,76.86867,43.206989,57.2545043719793,51.1
2025-05-02 06:40:00,"Segment_13",52.6,76.892966,43.244498,76.894804,43.246979,61.4276706435252,52.6
2025-05-02 06:40:00,"Segment_14",50.5,77.007331,43.218688,77.010768,43.22228,61.4833033216884,50.5
2025-05-02 06:40:00,"Segment_15",53.5,76.965825,43.21198,76.968343,43.213634,61.0685572248884,53.5
2025-05-02 06:40:00,"Segment_16",52,76.948,43.269267,76.951738,43.272495,63.5994347041473,52
2025-05-02 06:40:00,"Segment_17",42.8,76.9752,43.259,76.976328,43.260916,53.9956886071898,42.8
2025-05-02 06:40:00,"Segment_18",45,76.873548,43.222082,76.87832,43.223926,54.0839781621471,45
2025-05-02 06:40:00,"Segment_19",49.2,76.882936,43.261346,76.885519,43.264968,57.5905735482462,49.2
2025-05-02 06:40:00,"Segment_20",50.1,76.91177,43.264018,76.913757,43.266078,64.7596386677865,50.1
2025-05-02 06:40:00,"Segment_21",44.8,76.872548,43.239296,76.877139,43.242634,50.5944698464871,44.8
2025-05-02 06:40:00,"Segment_22",49.5,76.863864,43.227958,76.866902,43.232948,64.314449327183,49.5
2025-05-02 06:40:00,"Segment_23",57.3,76.829423,43.206364,76.832933,43.207803,74.4642836255534,57.3
2025-05-02 06:40:00,"Segment_24",46.8,76.904432,43.255446,76.906958,43.2567,60.7457242834009,46.8
2025-05-02 06:40:00,"Segment_25",62,76.925823,43.269728,76.930266,43.274612,76.6058150503785,62
2025-05-02 06:40:00,"Segment_26",51.5,76.964144,43.200804,76.967292,43.204531,57.0791532881558,51.5
2025-05-02 06:40:00,"Segment_27",46.5,76.948192,43.218678,76.950931,43.220124,57.2064157873392,46.5
2025-05-02 06:40:00,"Segment_28",51.9,77.010763,43.231761,77.012817,43.236264,63.9234854037641,51.9
2025-05-02 06:40:00,"Segment_29",46.1,76.85573,43.235041,76.860212,43.239692,51.2727286264347,46.1
2025-05-02 06:40:00,"Segment_30",57.8,76.94779,43.220891,76.949401,43.224327,68.219342216691,57.8
2025-05-02 06:40:00,"Segment_31",48,76.927876,43.253376,76.930997,43.257491,60.0151698455215,48
2025-05-02 06:40:00,"Segment_32",43,76.884831,43.20004,76.889547,43.201118,51.8130590735469,43
2025-05-02 06:40:00,"Segment_33",52.4,76.986333,43.261511,76.987565,43.263741,66.0625305811875,52.4
2025-05-02 06:40:00,"Segment_34",52.1,77.00939,43.261461,77.012334,43.262804,62.4721341755381,52.1
2025-05-02 06:40:00,"Segment_35",49,76.97212,43.204845,76.973634,43.208908,58.8970259958878,49
2025-05-02 06:40:00,"Segment_36",49.2,76.929961,43.23327,76.934451,43.23533,61.3633955321275,49.2
2025-05-02 06:40:00,"Segment_37",51.7,76.86236,43.22962,76.86628,43.232777,57.2478424336389,51.7
2025-05-02 06:40:00,"Segment_38",49.7,76.882343,43.214081,76.885943,43.219062,63.1078737351578,49.7
2025-05-02 06:40:00,"Segment_39",58.1,76.923515,43.230667,76.925414,43.232151,74.0052698627813,58.1
2025-05-02 06:40:00,"Segment_40",49.5,76.937662,43.223666,76.939543,43.225586,60.619388758298,49.5
2025-05-02 06:50:00,"Segment_1",46.8,76.825002,43.24476,76.826895,43.24686,60.6597006083094,46.8
2025-05-02 06:50:00,"Segment_2",57.2,76.95534,43.251553,76.956688,43.256122,72.585756970048,57.2
2025-05-02 06:50:00,"Segment_3",54.3,76.825959,43.229535,76.82898,43.23141,64.8647052892763,54.3
2025-05-02 06:50:00,"Segment_4",58.5,76.859768,43.201858,76.862948,43.205458,71.5375332117314,58.5
2025-05-02 06:50:00,"Segment_5",53.1,76.937853,43.215431,76.938879,43.219669,61.9215647660382,53.1
2025-05-02 06:50:00,"Segment_6",51,76.959628,43.256407,76.96125,43.258768,63.6944889710751,51
2025-05-02 06:50:00,"Segment_7",55.7,76.887319,43.267005,76.888706,43.268376,66.9911710418621,55.7
2025-05-02 06:50:00,"Segment_8",52.1,76.940745,43.259325,76.944664,43.263554,62.0916897446383,52.1
2025-05-02 06:50:00,"Segment_9",58.8,77.014623,43.237536,77.017831,43.24005,75.9380844299309,58.8
2025-05-02 06:50:00,"Segment_10",46.5,76.943704,43.258058,76.947013,43.262505,56.715479790559,46.5
2025-05-02 06:50:00,"Segment_11",45.7,76.829165,43.24932,76.831323,43.251232,51.8891713603586,45.7
2025-05-02 06:50:00,"Segment_12",58.7,76.866558,43.205585,76.86867,43.206989,69.8671346133342,58.7
2025-05-02 06:50:00,"Segment_13",55.9,76.892966,43.244498,76.894804,43.246979,70.4297003558325,55.9
2025-05-02 06:50:00,"Segment_14",54.9,77.007331,43.218688,77.010768,43.22228,66.800744853029,54.9
2025-05-02 06:50:00,"Segment_15",46.6,76.965825,43.21198,76.968343,43.213634,51.6022081466019,46.6
2025-05-02 06:50:00,"Segment_16",47.1,76.948,43.269267,76.951738,43.272495,57.2280600292375,47.1
2025-05-02 06:50:00,"Segment_17",57.3,76.9752,43.259,76.976328,43.260916,65.0479814817477,57.3
2025-05-02 06:50:00,"Segment_18",57.3,76.873548,43.222082,76.87832,43.223926,71.082791618309,57.3
2025-05-02 06:50:00,"Segment_19",58.3,76.882936,43.261346,76.885519,43.264968,64.5927892035013,58.3
2025-05-02 06:50:00,"Segment_20",53.4,76.91177,43.264018,76.913757,43.266078,64.727473989632,53.4
2025-05-02 06:50:00,"Segment_21",54.9,76.872548,43.239296,76.877139,43.242634,66.8397354929382,54.9
2025-05-02 06:50:00,"Segment_22",48,76.863864,43.227958,76.866902,43.232948,54.9169737182558,48
2025-05-02 06:50:00,"Segment_23",47.2,76.829423,43.206364,76.832933,43.207803,53.5024478718266,47.2
2025-05-02 06:50:00,"Segment_24",54,76.904432,43.255446,76.906958,43.2567,66.7877130417153,54
2025-05-02 06:50:00,"Segment_25",58.2,76.925823,43.269728,76.930266,43.274612,65.7352178915776,58.2
2025-05-02 06:50:00,"Segment_26",55.4,76.964144,43.200804,76.967292,43.204531,63.65553907644,55.4
2025-05-02 06:50:00,"Segment_27",51.2,76.948192,43.218678,76.950931,43.220124,58.2094353652001,51.2
2025-05-02 06:50:00,"Segment_28",61.3,77.010763,43.231761,77.012817,43.236264,79.4138106684759,61.3
2025-05-02 06:50:00,"Segment_29",53.8,76.85573,43.235041,76.860212,43.239692,62.3436865974683,53.8
2025-05-02 06:50:00,"Segment_30",49.8,76.94779,43.220891,76.949401,43.224327,55.7892966534756,49.8
2025-05-02 06:50:00,"Segment_31",55.1,76.927876,43.253376,76.930997,43.257491,65.3605424167495,55.1
2025-05-02 06:50:00,"Segment_32",49.8,76.884831,43.20004,76.889547,43.201118,64.4638322696183,49.8
2025-05-02 06:50:00,"Segment_33",48.4,76.986333,43.261511,76.987565,43.263741,62.4440567643382,48.4
2025-05-02 06:50:00,"Segment_34",54.9,77.00939,43.261461,77.012334,43.262804,66.6833873700304,54.9
2025-05-02 06:50:00,"Segment_35",55.3,76.97212,43.204845,76.973634,43.208908,70.742611752674,55.3
2025-05-02 06:50:00,"Segment_36",47.9,76.929961,43.23327,76.934451,43.23533,56.758597021983,47.9
2025-05-02 06:50:00,"Segment_37",54,76.86236,43.22962,76.86628,43.232777,63.1854946679436,54
2025-05-02 06:50:00,"Segment_38",45.7,76.882343,43.214081,76.885943,43.219062,50.9174089180725,45.7
2025-05-02 06:50:00,"Segment_39",48.4,76.923515,43.230667,76.925414,43.232151,60.6308847634308,48.4
2025-05-02 06:50:00,"Segment_40",47.4,76.937662,43.223666,76.939543,43.225586,54.5005733296461,47.4
2025-05-02 07:00:00,"Segment_1",17.3,76.825002,43.24476,76.826895,43.24686,20.9133661882067,17.3
2025-05-02 07:00:00,"Segment_2",14.7,76.95534,43.251553,76.956688,43.256122,17.3500495626032,14.7
2025-05-02 07:00:00,"Segment_3",24.6,76.825959,43.229535,76.82898,43.23141,28.7213261202257,24.6
2025-05-02 07:00:00,"Segment_4",11,76.859768,43.201858,76.862948,43.205458,12.5500347926281,11
2025-05-02 07:00:00,"Segment_5",12.9,76.937853,43.215431,76.938879,43.219669,15.9355990199978,12.9
2025-05-02 07:00:00,"Segment_6",19.6,76.959628,43.256407,76.96125,43.258768,23.3909087851457,19.6
2025-05-02 07:00:00,"Segment_7",18.7,76.887319,43.267005,76.888706,43.268376,22.6230160486931,18.7
2025-05-02 07:00:00,"Segment_8",16.9,76.940745,43.259325,76.944664,43.263554,19.899954956104,16.9
2025-05-02 07:00:00,"Segment_9",18.6,77.014623,43.237536,77.017831,43.24005,23.2782425087504,18.6
2025-05-02 07:00:00,"Segment_10",18.4,76.943704,43.258058,76.947013,43.262505,20.4467201924324,18.4
2025-05-02 07:00:00,"Segment_11",22.4,76.829165,43.24932,76.831323,43.251232,26.314100549221,22.4
2025-05-02 07:00:00,"Segment_12",19.9,76.866558,43.205585,76.86867,43.206989,25.3401468136581,19.9
2025-05-02 07:00:00,"Segment_13",7.3,76.892966,43.244498,76.894804,43.246979,8.52100950106513,7.3
2025-05-02 07:00:00,"Segment_14",14.3,77.007331,43.218688,77.010768,43.22228,17.4182560690166,14.3
