timestamp,point,speed_kmph
2025-05-02 03:40:00,Point_3,54.2
2025-05-02 03:40:00,Point_4,42.9
2025-05-02 03:40:00,Point_5,51.9
2025-05-02 03:40:00,Point_6,52.6
2025-05-02 03:40:00,Point_7,56.3
2025-05-02 03:40:00,Point_8,51.6
2025-05-02 03:40:00,Point_9,54.4
2025-05-02 03:40:00,Point_10,53.7
2025-05-02 03:40:00,Point_11,50.8
2025-05-02 03:40:00,Point_12,54.8
2025-05-02 03:40:00,Point_13,46.4
2025-05-02 03:40:00,Point_14,42.6
2025-05-02 03:40:00,Point_15,50.9
2025-05-02 03:40:00,Point_16,51.2
2025-05-02 03:40:00,Point_17,41.7
2025-05-02 03:40:00,Point_18,59.6
2025-05-02 03:40:00,Point_19,56.6
2025-05-02 03:40:00,Point_20,59.0
2025-05-02 03:40:00,Point_21,52.0
2025-05-02 03:40:00,Point_22,62.1
2025-05-02 03:40:00,Point_23,52.6
2025-05-02 03:40:00,Point_24,48.9
2025-05-02 03:40:00,Point_25,56.1
2025-05-02 03:40:00,Point_26,52.7
2025-05-02 03:40:00,Point_27,55.1
2025-05-02 03:40:00,Point_28,58.6
2025-05-02 03:40:00,Point_29,57.3
2025-05-02 03:40:00,Point_30,62.3
2025-05-02 03:40:00,Point_31,55.0
2025-05-02 03:40:00,Point_32,52.0
2025-05-02 03:40:00,Point_33,51.4
2025-05-02 03:40:00,Point_34,59.1
2025-05-02 03:40:00,Point_35,47.5
2025-05-02 03:40:00,Point_36,54.2
2025-05-02 03:40:00,Point_37,54.0
2025-05-02 03:40:00,Point_38,49.2
2025-05-02 03:40:00,Point_39,54.0
2025-05-02 03:40:00,Point_40,58.4
2025-05-02 03:40:00,Point_41,53.5
2025-05-02 03:40:00,Point_42,55.5
2025-05-02 03:40:00,Point_43,53.6
2025-05-02 03:40:00,Point_44,58.3
2025-05-02 03:40:00,Point_45,47.9
2025-05-02 03:40:00,Point_46,56.2
2025-05-02 03:40:00,Point_47,48.5
2025-05-02 03:40:00,Point_48,52.4
2025-05-02 03:40:00,Point_49,48.3
2025-05-02 03:40:00,Point_50,42.9
2025-05-02 03:40:00,Point_51,47.2
2025-05-02 03:40:00,Point_52,49.0
2025-05-02 03:40:00,Point_53,46.8
2025-05-02 03:40:00,Point_54,49.1
2025-05-02 03:40:00,Point_55,48.8
2025-05-02 03:40:00,Point_56,44.9
2025-05-02 03:40:00,Point_57,54.5
2025-05-02 03:40:00,Point_58,59.5
2025-05-02 03:40:00,Point_59,47.2
2025-05-02 03:40:00,Point_60,59.1
2025-05-02 03:40:00,Point_61,50.2
2025-05-02 03:40:00,Point_62,48.8
2025-05-02 03:40:00,Point_63,45.9
2025-05-02 03:40:00,Point_64,64.3
2025-05-02 03:40:00,Point_65,57.7
2025-05-02 03:40:00,Point_66,51.9
2025-05-02 03:40:00,Point_67,41.6
2025-05-02 03:40:00,Point_68,41.4
2025-05-02 03:40:00,Point_69,48.7
2025-05-02 03:40:00,Point_70,51.5
2025-05-02 03:40:00,Point_71,55.9
2025-05-02 03:40:00,Point_72,46.8
2025-05-02 03:40:00,Point_73,56.3
2025-05-02 03:40:00,Point_74,53.9
2025-05-02 03:40:00,Point_75,47.6
2025-05-02 03:40:00,Point_76,50.8
2025-05-02 03:40:00,Point_77,50.2
2025-05-02 03:40:00,Point_78,60.4
2025-05-02 03:40:00,Point_79,54.1
2025-05-02 03:40:00,Point_80,48.0
2025-05-02 03:50:00,Point_1,57.3
2025-05-02 03:50:00,Point_2,57.7
2025-05-02 03:50:00,Point_3,60.6
2025-05-02 03:50:00,Point_4,50.7
2025-05-02 03:50:00,Point_5,44.2
2025-05-02 03:50:00,Point_6,52.3
2025-05-02 03:50:00,Point_7,46.3
2025-05-02 03:50:00,Point_8,52.3
2025-05-02 03:50:00,Point_9,56.1
2025-05-02 03:50:00,Point_10,51.2
2025-05-02 03:50:00,Point_11,42.1
2025-05-02 03:50:00,Point_12,48.7
2025-05-02 03:50:00,Point_13,56.6
2025-05-02 03:50:00,Point_14,48.5
2025-05-02 03:50:00,Point_15,50.7
2025-05-02 03:50:00,Point_16,51.4
2025-05-02 03:50:00,Point_17,43.7
2025-05-02 03:50:00,Point_18,54.7
2025-05-02 03:50:00,Point_19,53.5
2025-05-02 03:50:00,Point_20,55.3
2025-05-02 03:50:00,Point_21,49.7
2025-05-02 03:50:00,Point_22,51.5
2025-05-02 03:50:00,Point_23,53.4
2025-05-02 03:50:00,Point_24,50.1
2025-05-02 03:50:00,Point_25,54.5
2025-05-02 03:50:00,Point_26,52.9
2025-05-02 03:50:00,Point_27,55.7
2025-05-02 03:50:00,Point_28,54.1
2025-05-02 03:50:00,Point_29,47.8
2025-05-02 03:50:00,Point_30,49.2
2025-05-02 03:50:00,Point_31,57.8
2025-05-02 03:50:00,Point_32,46.8
2025-05-02 03:50:00,Point_33,57.9
2025-05-02 03:50:00,Point_34,47.1
2025-05-02 03:50:00,Point_35,49.4
2025-05-02 03:50:00,Point_36,57.8
2025-05-02 03:50:00,Point_37,47.9
2025-05-02 03:50:00,Point_38,53.1
2025-05-02 03:50:00,Point_39,60.1
2025-05-02 03:50:00,Point_40,52.1
2025-05-02 03:50:00,Point_41,49.0
2025-05-02 03:50:00,Point_42,56.2
2025-05-02 03:50:00,Point_43,44.5
2025-05-02 03:50:00,Point_44,49.9
2025-05-02 03:50:00,Point_45,58.4
2025-05-02 03:50:00,Point_46,56.7
2025-05-02 03:50:00,Point_47,48.0
2025-05-02 03:50:00,Point_48,52.7
2025-05-02 03:50:00,Point_49,55.2
2025-05-02 03:50:00,Point_50,46.9
2025-05-02 03:50:00,Point_51,46.4
2025-05-02 03:50:00,Point_52,52.4
2025-05-02 03:50:00,Point_53,54.8
2025-05-02 03:50:00,Point_54,56.3
2025-05-02 03:50:00,Point_55,45.6
2025-05-02 03:50:00,Point_56,50.4
2025-05-02 03:50:00,Point_57,56.4
2025-05-02 03:50:00,Point_58,52.0
2025-05-02 03:50:00,Point_59,45.8
2025-05-02 03:50:00,Point_60,57.1
2025-05-02 03:50:00,Point_61,52.6
2025-05-02 03:50:00,Point_62,55.8
2025-05-02 03:50:00,Point_63,47.5
2025-05-02 03:50:00,Point_64,44.9
2025-05-02 03:50:00,Point_65,50.4
2025-05-02 03:50:00,Point_66,50.5
2025-05-02 03:50:00,Point_67,45.4
2025-05-02 03:50:00,Point_68,56.3
2025-05-02 03:50:00,Point_69,56.8
2025-05-02 03:50:00,Point_70,49.7
2025-05-02 03:50:00,Point_71,48.3
2025-05-02 03:50:00,Point_72,56.1
2025-05-02 03:50:00,Point_73,45.5
2025-05-02 03:50:00,Point_74,57.1
2025-05-02 03:50:00,Point_75,54.2
2025-05-02 03:50:00,Point_76,46.6
2025-05-02 03:50:00,Point_77,50.8
2025-05-02 03:50:00,Point_78,46.3
2025-05-02 03:50:00,Point_79,51.4
2025-05-02 03:50:00,Point_80,51.2
2025-05-02 04:00:00,Point_1,58.7
2025-05-02 04:00:00,Point_2,54.7
2025-05-02 04:00:00,Point_3,45.7
2025-05-02 04:00:00,Point_4,58.0
2025-05-02 04:00:00,Point_5,43.8
2025-05-02 04:00:00,Point_6,54.2
2025-05-02 04:00:00,Point_7,57.4
2025-05-02 04:00:00,Point_8,47.8
2025-05-02 04:00:00,Point_9,58.7
2025-05-02 04:00:00,Point_10,52.1
2025-05-02 04:00:00,Point_11,51.7
2025-05-02 04:00:00,Point_12,59.9
2025-05-02 04:00:00,Point_13,56.0
2025-05-02 04:00:00,Point_14,58.2
2025-05-02 04:00:00,Point_15,49.8
2025-05-02 04:00:00,Point_16,54.9
2025-05-02 04:00:00,Point_17,49.6
2025-05-02 04:00:00,Point_18,62.0
2025-05-02 04:00:00,Point_19,58.4
2025-05-02 04:00:00,Point_20,51.5
2025-05-02 04:00:00,Point_21,47.4
2025-05-02 04:00:00,Point_22,49.3
2025-05-02 04:00:00,Point_23,55.9
2025-05-02 04:00:00,Point_24,57.7
2025-05-02 04:00:00,Point_25,52.6
2025-05-02 04:00:00,Point_26,45.5
2025-05-02 04:00:00,Point_27,51.9
2025-05-02 04:00:00,Point_28,50.5
2025-05-02 04:00:00,Point_29,41.4
2025-05-02 04:00:00,Point_30,45.1
2025-05-02 04:00:00,Point_31,51.2
2025-05-02 04:00:00,Point_32,46.5
2025-05-02 04:00:00,Point_33,58.7
2025-05-02 04:00:00,Point_34,55.2
2025-05-02 04:00:00,Point_35,52.2
2025-05-02 04:00:00,Point_36,52.0
2025-05-02 04:00:00,Point_37,47.6
2025-05-02 04:00:00,Point_38,50.9
2025-05-02 04:00:00,Point_39,57.1
2025-05-02 04:00:00,Point_40,47.2
2025-05-02 04:00:00,Point_41,52.2
2025-05-02 04:00:00,Point_42,55.4
2025-05-02 04:00:00,Point_43,49.1
2025-05-02 04:00:00,Point_44,61.4
2025-05-02 04:00:00,Point_45,60.1
2025-05-02 04:00:00,Point_46,47.3
2025-05-02 04:00:00,Point_47,42.3
2025-05-02 04:00:00,Point_48,55.6
2025-05-02 04:00:00,Point_49,60.6
2025-05-02 04:00:00,Point_50,55.1
2025-05-02 04:00:00,Point_51,47.2
2025-05-02 04:00:00,Point_52,54.5
2025-05-02 04:00:00,Point_53,47.5
2025-05-02 04:00:00,Point_54,57.5
2025-05-02 04:00:00,Point_55,53.6
2025-05-02 04:00:00,Point_56,49.7
2025-05-02 04:00:00,Point_57,52.2
2025-05-02 04:00:00,Point_58,50.5
2025-05-02 04:00:00,Point_59,49.6
2025-05-02 04:00:00,Point_60,47.0
2025-05-02 04:00:00,Point_61,47.0
2025-05-02 04:00:00,Point_62,55.8
2025-05-02 04:00:00,Point_63,57.7
2025-05-02 04:00:00,Point_64,60.1
2025-05-02 04:00:00,Point_65,49.3
2025-05-02 04:00:00,Point_66,47.2
2025-05-02 04:00:00,Point_67,46.2
2025-05-02 04:00:00,Point_68,55.5
2025-05-02 04:00:00,Point_69,48.9
2025-05-02 04:00:00,Point_70,56.4
2025-05-02 04:00:00,Point_71,51.1
2025-05-02 04:00:00,Point_72,54.9
2025-05-02 04:00:00,Point_73,50.9
2025-05-02 04:00:00,Point_74,48.7
2025-05-02 04:00:00,Point_75,58.7
2025-05-02 04:00:00,Point_76,58.8
2025-05-02 04:00:00,Point_77,52.1
2025-05-02 04:00:00,Point_78,49.9
2025-05-02 04:00:00,Point_79,41.8
2025-05-02 04:00:00,Point_80,53.6
2025-05-02 04:10:00,Point_1,63.6
2025-05-02 04:10:00,Point_2,46.1
2025-05-02 04:10:00,Point_3,57.6
2025-05-02 04:10:00,Point_4,63.8
2025-05-02 04:10:00,Point_5,55.9
2025-05-02 04:10:00,Point_6,44.3
2025-05-02 04:10:00,Point_7,54.1
2025-05-02 04:10:00,Point_8,46.2
2025-05-02 04:10:00,Point_9,47.0
2025-05-02 04:10:00,Point_10,52.1
2025-05-02 04:10:00,Point_11,55.4
2025-05-02 04:10:00,Point_12,61.7
2025-05-02 04:10:00,Point_13,50.5
2025-05-02 04:10:00,Point_14,52.5
2025-05-02 04:10:00,Point_15,48.3
2025-05-02 04:10:00,Point_16,57.3
2025-05-02 04:10:00,Point_17,54.1
2025-05-02 04:10:00,Point_18,57.9
2025-05-02 04:10:00,Point_19,54.5
2025-05-02 04:10:00,Point_20,55.4
2025-05-02 04:10:00,Point_21,54.4
2025-05-02 04:10:00,Point_22,59.4
2025-05-02 04:10:00,Point_23,48.1
2025-05-02 04:10:00,Point_24,62.4
2025-05-02 04:10:00,Point_25,55.6
2025-05-02 04:10:00,Point_26,58.6
2025-05-02 04:10:00,Point_27,58.7
2025-05-02 04:10:00,Point_28,45.8
2025-05-02 04:10:00,Point_29,48.3
2025-05-02 04:10:00,Point_30,57.8
2025-05-02 04:10:00,Point_31,46.3
2025-05-02 04:10:00,Point_32,54.5
2025-05-02 04:10:00,Point_33,47.5
2025-05-02 04:10:00,Point_34,52.0
2025-05-02 04:10:00,Point_35,54.7
2025-05-02 04:10:00,Point_36,59.5
2025-05-02 04:10:00,Point_37,44.7
2025-05-02 04:10:00,Point_38,48.3
2025-05-02 04:10:00,Point_39,43.2
2025-05-02 04:10:00,Point_40,62.2
2025-05-02 04:10:00,Point_41,57.9
2025-05-02 04:10:00,Point_42,57.6
2025-05-02 04:10:00,Point_43,45.8
2025-05-02 04:10:00,Point_44,58.9
2025-05-02 04:10:00,Point_45,50.6
2025-05-02 04:10:00,Point_46,55.8
2025-05-02 04:10:00,Point_47,44.5
2025-05-02 04:10:00,Point_48,50.1
2025-05-02 04:10:00,Point_49,58.6
2025-05-02 04:10:00,Point_50,55.4
2025-05-02 04:10:00,Point_51,49.7
2025-05-02 04:10:00,Point_52,58.8
2025-05-02 04:10:00,Point_53,51.4
2025-05-02 04:10:00,Point_54,50.9
2025-05-02 04:10:00,Point_55,50.9
2025-05-02 04:10:00,Point_56,56.3
2025-05-02 04:10:00,Point_57,50.0
2025-05-02 04:10:00,Point_58,56.8
2025-05-02 04:10:00,Point_59,44.7
2025-05-02 04:10:00,Point_60,59.4
2025-05-02 04:10:00,Point_61,53.5
2025-05-02 04:10:00,Point_62,53.7
2025-05-02 04:10:00,Point_63,51.3
2025-05-02 04:10:00,Point_64,50.7
2025-05-02 04:10:00,Point_65,53.4
2025-05-02 04:10:00,Point_66,44.3
2025-05-02 04:10:00,Point_67,61.0
2025-05-02 04:10:00,Point_68,51.8
2025-05-02 04:10:00,Point_69,50.7
2025-05-02 04:10:00,Point_70,61.2
2025-05-02 04:10:00,Point_71,46.3
2025-05-02 04:10:00,Point_72,50.6
2025-05-02 04:10:00,Point_73,57.9
2025-05-02 04:10:00,Point_74,52.3
2025-05-02 04:10:00,Point_75,48.4
2025-05-02 04:10:00,Point_76,52.8
2025-05-02 04:10:00,Point_77,49.4
2025-05-02 04:10:00,Point_78,46.1
2025-05-02 04:10:00,Point_79,51.6
2025-05-02 04:10:00,Point_80,50.9
2025-05-02 04:20:00,Point_1,57.7
2025-05-02 04:20:00,Point_2,50.4
2025-05-02 04:20:00,Point_3,45.7
2025-05-02 04:20:00,Point_4,57.1
2025-05-02 04:20:00,Point_5,55.3
2025-05-02 04:20:00,Point_6,56.9
2025-05-02 04:20:00,Point_7,48.2
2025-05-02 04:20:00,Point_8,51.5
2025-05-02 04:20:00,Point_9,52.7
2025-05-02 04:20:00,Point_10,52.0
2025-05-02 04:20:00,Point_11,49.6
2025-05-02 04:20:00,Point_12,56.2
2025-05-02 04:20:00,Point_13,54.1
2025-05-02 04:20:00,Point_14,55.0
2025-05-02 04:20:00,Point_15,50.0
2025-05-02 04:20:00,Point_16,56.3
2025-05-02 04:20:00,Point_17,57.8
2025-05-02 04:20:00,Point_18,47.7
2025-05-02 04:20:00,Point_19,50.4
2025-05-02 04:20:00,Point_20,51.5
2025-05-02 04:20:00,Point_21,43.9
2025-05-02 04:20:00,Point_22,58.4
2025-05-02 04:20:00,Point_23,53.0
2025-05-02 04:20:00,Point_24,52.0
2025-05-02 04:20:00,Point_25,49.5
2025-05-02 04:20:00,Point_26,59.4
2025-05-02 04:20:00,Point_27,50.8
2025-05-02 04:20:00,Point_28,59.1
2025-05-02 04:20:00,Point_29,52.6
2025-05-02 04:20:00,Point_30,62.5
2025-05-02 04:20:00,Point_31,57.2
2025-05-02 04:20:00,Point_32,58.8
2025-05-02 04:20:00,Point_33,51.4
2025-05-02 04:20:00,Point_34,46.6
2025-05-02 04:20:00,Point_35,46.6
2025-05-02 04:20:00,Point_36,54.5
2025-05-02 04:20:00,Point_37,50.9
2025-05-02 04:20:00,Point_38,54.2
2025-05-02 04:20:00,Point_39,45.1
2025-05-02 04:20:00,Point_40,55.9
2025-05-02 04:20:00,Point_41,56.4
2025-05-02 04:20:00,Point_42,46.9
2025-05-02 04:20:00,Point_43,56.6
2025-05-02 04:20:00,Point_44,49.6
2025-05-02 04:20:00,Point_45,54.9
2025-05-02 04:20:00,Point_46,48.5
2025-05-02 04:20:00,Point_47,54.9
2025-05-02 04:20:00,Point_48,53.7
2025-05-02 04:20:00,Point_49,55.4
2025-05-02 04:20:00,Point_50,41.7
2025-05-02 04:20:00,Point_51,48.0
2025-05-02 04:20:00,Point_52,57.7
2025-05-02 04:20:00,Point_53,44.7
2025-05-02 04:20:00,Point_54,54.4
2025-05-02 04:20:00,Point_55,48.8
2025-05-02 04:20:00,Point_56,50.1
2025-05-02 04:20:00,Point_57,43.1
2025-05-02 04:20:00,Point_58,59.5
2025-05-02 04:20:00,Point_59,51.3
2025-05-02 04:20:00,Point_60,50.2
2025-05-02 04:20:00,Point_61,58.8
2025-05-02 04:20:00,Point_62,57.5
2025-05-02 04:20:00,Point_63,53.4
2025-05-02 04:20:00,Point_64,51.2
2025-05-02 04:20:00,Point_65,48.1
2025-05-02 04:20:00,Point_66,57.5
2025-05-02 04:20:00,Point_67,53.5
2025-05-02 04:20:00,Point_68,52.5
2025-05-02 04:20:00,Point_69,51.0
2025-05-02 04:20:00,Point_70,58.2
2025-05-02 04:20:00,Point_71,52.8
2025-05-02 04:20:00,Point_72,53.4
2025-05-02 04:20:00,Point_73,54.0
2025-05-02 04:20:00,Point_74,47.3
2025-05-02 04:20:00,Point_75,55.4
2025-05-02 04:20:00,Point_76,56.1
2025-05-02 04:20:00,Point_77,58.1
2025-05-02 04:20:00,Point_78,55.3
2025-05-02 04:20:00,Point_79,53.3
2025-05-02 04:20:00,Point_80,53.0
2025-05-02 04:30:00,Point_1,55.1
2025-05-02 04:30:00,Point_2,57.1
2025-05-02 04:30:00,Point_3,60.2
2025-05-02 04:30:00,Point_4,57.9
2025-05-02 04:30:00,Point_5,49.5
2025-05-02 04:30:00,Point_6,57.0
2025-05-02 04:30:00,Point_7,47.8
2025-05-02 04:30:00,Point_8,57.5
2025-05-02 04:30:00,Point_9,57.4
2025-05-02 04:30:00,Point_10,54.5
2025-05-02 04:30:00,Point_11,59.7
2025-05-02 04:30:00,Point_12,59.4
2025-05-02 04:30:00,Point_13,55.1
2025-05-02 04:30:00,Point_14,43.2
2025-05-02 04:30:00,Point_15,48.0
2025-05-02 04:30:00,Point_16,57.7
2025-05-02 04:30:00,Point_17,46.2
2025-05-02 04:30:00,Point_18,47.4
2025-05-02 04:30:00,Point_19,54.1
2025-05-02 04:30:00,Point_20,51.5
2025-05-02 04:30:00,Point_21,58.1
2025-05-02 04:30:00,Point_22,56.9
2025-05-02 04:30:00,Point_23,43.4
2025-05-02 04:30:00,Point_24,45.2
2025-05-02 04:30:00,Point_25,56.7
2025-05-02 04:30:00,Point_26,61.3
2025-05-02 04:30:00,Point_27,45.3
2025-05-02 04:30:00,Point_28,52.8
2025-05-02 04:30:00,Point_29,52.1
2025-05-02 04:30:00,Point_30,44.2
2025-05-02 04:30:00,Point_31,44.5
2025-05-02 04:30:00,Point_32,54.9
2025-05-02 04:30:00,Point_33,50.2
2025-05-02 04:30:00,Point_34,56.1
2025-05-02 04:30:00,Point_35,58.5
2025-05-02 04:30:00,Point_36,48.2
2025-05-02 04:30:00,Point_37,52.9
2025-05-02 04:30:00,Point_38,51.7
2025-05-02 04:30:00,Point_39,60.8
2025-05-02 04:30:00,Point_40,53.2
2025-05-02 04:30:00,Point_41,50.2
2025-05-02 04:30:00,Point_42,56.9
2025-05-02 04:30:00,Point_43,45.6
2025-05-02 04:30:00,Point_44,45.6
2025-05-02 04:30:00,Point_45,59.3
2025-05-02 04:30:00,Point_46,43.0
2025-05-02 04:30:00,Point_47,62.5
2025-05-02 04:30:00,Point_48,47.1
2025-05-02 04:30:00,Point_49,53.5
2025-05-02 04:30:00,Point_50,60.2
2025-05-02 04:30:00,Point_51,58.1
2025-05-02 04:30:00,Point_52,47.4
2025-05-02 04:30:00,Point_53,56.4
2025-05-02 04:30:00,Point_54,48.1
2025-05-02 04:30:00,Point_55,52.6
2025-05-02 04:30:00,Point_56,57.8
2025-05-02 04:30:00,Point_57,46.1
2025-05-02 04:30:00,Point_58,59.3
2025-05-02 04:30:00,Point_59,48.1
2025-05-02 04:30:00,Point_60,56.7
2025-05-02 04:30:00,Point_61,45.7
2025-05-02 04:30:00,Point_62,53.6
2025-05-02 04:30:00,Point_63,54.5
2025-05-02 04:30:00,Point_64,56.5
2025-05-02 04:30:00,Point_65,47.5
2025-05-02 04:30:00,Point_66,51.5
2025-05-02 04:30:00,Point_67,51.2
2025-05-02 04:30:00,Point_68,53.9
2025-05-02 04:30:00,Point_69,49.1
2025-05-02 04:30:00,Point_70,47.9
2025-05-02 04:30:00,Point_71,59.2
2025-05-02 04:30:00,Point_72,56.2
2025-05-02 04:30:00,Point_73,55.7
2025-05-02 04:30:00,Point_74,54.7
2025-05-02 04:30:00,Point_75,45.8
2025-05-02 04:30:00,Point_76,52.1
2025-05-02 04:30:00,Point_77,56.9
2025-05-02 04:30:00,Point_78,53.1
2025-05-02 04:30:00,Point_79,62.9
2025-05-02 04:30:00,Point_80,58.0
2025-05-02 04:40:00,Point_1,55.7
2025-05-02 04:40:00,Point_2,59.2
2025-05-02 04:40:00,Point_3,48.0
2025-05-02 04:40:00,Point_4,48.3
2025-05-02 04:40:00,Point_5,46.0
2025-05-02 04:40:00,Point_6,44.3
2025-05-02 04:40:00,Point_7,60.2
2025-05-02 04:40:00,Point_8,46.6
2025-05-02 04:40:00,Point_9,57.0
2025-05-02 04:40:00,Point_10,48.1
2025-05-02 04:40:00,Point_11,47.6
2025-05-02 04:40:00,Point_12,45.1
2025-05-02 04:40:00,Point_13,58.7
2025-05-02 04:40:00,Point_14,48.2
2025-05-02 04:40:00,Point_15,57.3
2025-05-02 04:40:00,Point_16,52.5
2025-05-02 04:40:00,Point_17,58.8
2025-05-02 04:40:00,Point_18,58.7
2025-05-02 04:40:00,Point_19,53.2
2025-05-02 04:40:00,Point_20,42.5
2025-05-02 04:40:00,Point_21,47.0
2025-05-02 04:40:00,Point_22,47.9
2025-05-02 04:40:00,Point_23,57.0
2025-05-02 04:40:00,Point_24,57.8
2025-05-02 04:40:00,Point_25,57.5
2025-05-02 04:40:00,Point_26,49.0
2025-05-02 04:40:00,Point_27,57.5
2025-05-02 04:40:00,Point_28,44.7
2025-05-02 04:40:00,Point_29,43.1
2025-05-02 04:40:00,Point_30,47.4
2025-05-02 04:40:00,Point_31,49.5
2025-05-02 04:40:00,Point_32,50.6
2025-05-02 04:40:00,Point_33,62.3
2025-05-02 04:40:00,Point_34,48.3
2025-05-02 04:40:00,Point_35,56.1
2025-05-02 04:40:00,Point_36,54.9
2025-05-02 04:40:00,Point_37,51.6
2025-05-02 04:40:00,Point_38,51.8
2025-05-02 04:40:00,Point_39,55.6
2025-05-02 04:40:00,Point_40,57.6
2025-05-02 04:40:00,Point_41,50.7
2025-05-02 04:40:00,Point_42,47.1
2025-05-02 04:40:00,Point_43,54.9
2025-05-02 04:40:00,Point_44,58.4
2025-05-02 04:40:00,Point_45,48.5
2025-05-02 04:40:00,Point_46,56.9
2025-05-02 04:40:00,Point_47,57.8
2025-05-02 04:40:00,Point_48,47.1
2025-05-02 04:40:00,Point_49,60.1
2025-05-02 04:40:00,Point_50,55.3
2025-05-02 04:40:00,Point_51,49.5
2025-05-02 04:40:00,Point_52,52.9
2025-05-02 04:40:00,Point_53,50.0
2025-05-02 04:40:00,Point_54,54.6
2025-05-02 04:40:00,Point_55,51.6
2025-05-02 04:40:00,Point_56,47.4
2025-05-02 04:40:00,Point_57,56.6
2025-05-02 04:40:00,Point_58,60.8
2025-05-02 04:40:00,Point_59,41.8
2025-05-02 04:40:00,Point_60,57.9
2025-05-02 04:40:00,Point_61,54.8
2025-05-02 04:40:00,Point_62,55.6
2025-05-02 04:40:00,Point_63,54.7
2025-05-02 04:40:00,Point_64,52.8
2025-05-02 04:40:00,Point_65,52.2
2025-05-02 04:40:00,Point_66,56.6
2025-05-02 04:40:00,Point_67,50.2
2025-05-02 04:40:00,Point_68,57.3
2025-05-02 04:40:00,Point_69,62.4
2025-05-02 04:40:00,Point_70,51.7
2025-05-02 04:40:00,Point_71,56.2
2025-05-02 04:40:00,Point_72,59.5
2025-05-02 04:40:00,Point_73,54.2
2025-05-02 04:40:00,Point_74,48.8
2025-05-02 04:40:00,Point_75,54.4
2025-05-02 04:40:00,Point_76,51.4
2025-05-02 04:40:00,Point_77,49.4
2025-05-02 04:40:00,Point_78,49.5
2025-05-02 04:40:00,Point_79,52.6
2025-05-02 04:40:00,Point_80,57.3
2025-05-02 04:50:00,Point_1,53.8
2025-05-02 04:50:00,Point_2,49.5
2025-05-02 04:50:00,Point_3,56.3
2025-05-02 04:50:00,Point_4,54.8
2025-05-02 04:50:00,Point_5,46.2
2025-05-02 04:50:00,Point_6,52.7
2025-05-02 04:50:00,Point_7,57.6
2025-05-02 04:50:00,Point_8,55.6
2025-05-02 04:50:00,Point_9,48.4
2025-05-02 04:50:00,Point_10,55.2
2025-05-02 04:50:00,Point_11,44.7
2025-05-02 04:50:00,Point_12,45.5
2025-05-02 04:50:00,Point_13,47.8
2025-05-02 04:50:00,Point_14,57.3
2025-05-02 04:50:00,Point_15,45.7
2025-05-02 04:50:00,Point_16,50.4
2025-05-02 04:50:00,Point_17,55.8
2025-05-02 04:50:00,Point_18,52.4
2025-05-02 04:50:00,Point_19,51.3
2025-05-02 04:50:00,Point_20,59.3
2025-05-02 04:50:00,Point_21,44.2
2025-05-02 04:50:00,Point_22,56.2
2025-05-02 04:50:00,Point_23,58.2
2025-05-02 04:50:00,Point_24,53.8
2025-05-02 04:50:00,Point_25,59.3
2025-05-02 04:50:00,Point_26,55.6
2025-05-02 04:50:00,Point_27,62.1
2025-05-02 04:50:00,Point_28,49.5
2025-05-02 04:50:00,Point_29,43.8
2025-05-02 04:50:00,Point_30,49.0
2025-05-02 04:50:00,Point_31,50.1
2025-05-02 04:50:00,Point_32,52.4
2025-05-02 04:50:00,Point_33,49.5
2025-05-02 04:50:00,Point_34,48.6
2025-05-02 04:50:00,Point_35,58.9
2025-05-02 04:50:00,Point_36,55.0
2025-05-02 04:50:00,Point_37,59.9
2025-05-02 04:50:00,Point_38,51.8
2025-05-02 04:50:00,Point_39,48.1
2025-05-02 04:50:00,Point_40,44.9
2025-05-02 04:50:00,Point_41,58.7
2025-05-02 04:50:00,Point_42,55.2
2025-05-02 04:50:00,Point_43,55.4
2025-05-02 04:50:00,Point_44,53.6
2025-05-02 04:50:00,Point_45,52.5
2025-05-02 04:50:00,Point_46,58.5
2025-05-02 04:50:00,Point_47,49.2
2025-05-02 04:50:00,Point_48,57.9
2025-05-02 04:50:00,Point_49,55.5
2025-05-02 04:50:00,Point_50,54.9
2025-05-02 04:50:00,Point_51,51.2
2025-05-02 04:50:00,Point_52,46.8
2025-05-02 04:50:00,Point_53,43.4
2025-05-02 04:50:00,Point_54,61.0
2025-05-02 04:50:00,Point_55,55.3
2025-05-02 04:50:00,Point_56,47.4
2025-05-02 04:50:00,Point_57,50.8
2025-05-02 04:50:00,Point_58,52.7
2025-05-02 04:50:00,Point_59,49.2
2025-05-02 04:50:00,Point_60,54.7
2025-05-02 04:50:00,Point_61,53.3
2025-05-02 04:50:00,Point_62,53.9
2025-05-02 04:50:00,Point_63,53.1
2025-05-02 04:50:00,Point_64,52.3
2025-05-02 04:50:00,Point_65,50.8
2025-05-02 04:50:00,Point_66,49.6
2025-05-02 04:50:00,Point_67,47.2
2025-05-02 04:50:00,Point_68,58.7
2025-05-02 04:50:00,Point_69,59.6
2025-05-02 04:50:00,Point_70,62.2
2025-05-02 04:50:00,Point_71,60.1
2025-05-02 04:50:00,Point_72,46.9
2025-05-02 04:50:00,Point_73,55.4
2025-05-02 04:50:00,Point_74,48.9
2025-05-02 04:50:00,Point_75,51.7
2025-05-02 04:50:00,Point_76,52.0
2025-05-02 04:50:00,Point_77,48.0
